ID,c1.txt_sc0,c10.txt_sc0,c11.txt_sc0,c12.txt_sc0,c13.txt_sc0,c14.txt_sc0,c14.txt_sc1,c14.txt_sc2,c14.txt_sc3,c15.txt_sc0,c16.txt_sc0,c17.txt_sc0,c18.txt_sc0,c19.txt_sc0,c2.txt_sc0,c20.txt_sc0,c21.txt_sc0,c22.txt_sc0,c22.txt_sc1,c22.txt_sc2,c22.txt_sc3,c22.txt_sc4,c23.txt_sc0,c3.txt_sc0,c4.txt_sc0,c5.txt_sc0,c6.txt_sc0,c7.txt_sc0,c8.txt_sc0,c9.txt_sc0
48,0,0,0.153846154,185,58.82353,100,0,0,0,100,100,17,12,526,0,47,6,58,100,-1,60,-1,0,0,0,0,0,5,2.472514,0
50,0,0,0.666666667,43,66.666664,100,0,0,0,100,100,3,1,51,0.30769232,11,4,100,-1,-1,100,-1,50,0.6923077,0,0,1,4,1.8920056,1
48,0,0,0.2,186,66.666664,100,0,0,0,100,100,12,10,562,0,4,2,100,100,-1,100,-1,33,0,0,0,0,5,3.7442923,0
42,0,0,-1,12,0,0,0,0,0,0,0,0,0,14,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,2.7183099,0
42,0,5,0.357142857,54,50,100,0,100,100,100,100,2,1,285,0,2,2,100,100,-1,100,-1,0,0,0,0,0,8,8.796407,0
52,0,4,0.2,33,50,100,0,0,100,100,100,2,1,41,0,9,2,100,-1,-1,66,-1,33,0,0,0,0,3,1.3129412,4
40,0,2,0.2,139,28.571428,100,0,0,100,85.7142868,85.7142868,7,9,513,0,20,6,50,-1,-1,50,-1,46,0,0,0,0,5,6.915459,0
48,0,2,0.666666667,29,50,0,0,0,100,100,100,2,1,37,0,17,2,-1,-1,-1,100,-1,62,1,0,0,0,3,1.2317073,0
42,0,6,0.25,96,75,100,0,0,100,100,100,4,6,390,0,8,2,100,-1,-1,100,-1,33,0,0,0,0,4,7.8333335,0
50,0,0,-1,55,0,0,0,0,0,0,0,0,0,67,0,13,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.3898306,0
50,3,2,0.136363636,121,33.333332,100,0,0,0,100,100,6,6,144,0,24,4,100,-1,-1,100,-1,47,0,0,0,0,9,1.1715358,0
48,25,6,0.1,459,46.875,100,0,0,100,100,100,32,26,1367,0.3902439,87,18,47,100,-1,48,-1,46,0.6097561,0.44,0,0.24,4,6.695114,0
50,3,0,0.235294118,201,72.72727,100,0,0,0,100,100,11,15,218,0,18,3,100,100,-1,100,-1,42,0,0,0,0,5,1.1225286,3
72,0,1,0.25,63,33.333332,100,0,0,0,100,100,3,1,72,0,18,8,75,-1,-1,100,-1,0,0,0,0,0,4,1.5667075,0
40,12,3,0.210526316,212,35,100,0,0,100,100,100,20,19,259,1,51,13,100,-1,-1,100,-1,47,0,0,0,0,5,1.4872469,0
50,0,0,-1,41,0,0,0,100,0,0,0,0,11,48,1,8,0,-1,100,-1,-1,-1,0,0,0,0,0,0,4.2827005,0
52,0,1,0.272727273,61,100,100,0,0,100,100,100,1,1,259,0,8,7,50,-1,-1,75,-1,40,1,0.6666667,0,0.8333333,3,8.689024,0
58,0,3,0.285714286,52,66.666664,100,0,100,100,100,100,3,3,180,0,9,4,100,100,-1,100,-1,33,0,0,0,0,3,9.42735,0
40,3,1,0.277777778,74,50,100,0,0,100,100,100,4,7,96,0,23,6,100,-1,-1,100,-1,47,0,0,0,0,5,1.9490521,0
60,0,2,0.333333333,61,50,100,0,0,0,100,100,2,1,217,1,14,7,33,-1,-1,33,-1,50,0,0,0,0,3,11.055555,0
30,0,1,0.5,20,100,100,0,0,100,100,100,2,2,25,0,6,3,100,-1,-1,100,-1,33,0,0,0,0,2,2.6666667,1
58,3,3,0.25,60,50,100,0,0,100,100,100,4,3,118,0.4,7,8,100,-1,-1,100,-1,25,0.6,0.33333334,0,0.6666667,6,3.6898148,4
40,0,1,0.25,31,50,100,0,0,100,100,100,2,1,62,0,15,1,100,-1,-1,100,-1,40,0,0,0,0,4,2.15,0
40,0,3,0.125,99,50,100,0,100,100,50,50,2,1,199,0,56,1,100,100,-1,100,-1,51,0,0,0,0,3,1.2603062,0
40,0,2,0.272727273,36,66.666664,100,0,100,0,100,100,3,1,62,0,5,4,100,100,-1,100,-1,0,0,0,0,0,4,2.9810605,1
68,0,2,0.235294118,211,36.363636,100,0,0,0,90.90908813,90.90908813,22,34,242,0,20,3,100,100,-1,77,-1,46,0,0,0,0,3,1.7516779,0
40,3,2,0.375,109,50,100,100,0,100,100,100,2,1,115,0,8,4,100,-1,100,100,100,25,0,0,0,0,7,0.87585324,2
40,0,1,0.066666667,432,27.586206,100,0,0,0,75.86206818,68.96551514,29,61,485,0,109,4,97,100,-1,100,-1,60,0,0,0,0,8,1.153786,0
40,17,6,0.137931034,300,35.294117,100,0,0,100,100,100,17,18,363,0.5555556,64,14,100,100,-1,94,-1,0,0.44444445,0.375,0,0.125,4,1.4154508,1
58,3,0,0.375,84,50,100,0,0,100,100,100,2,2,85,0,13,1,60,-1,-1,100,-1,0,1,1,0,1,3,0.9699074,0
50,0,0,0.5,57,50,100,0,100,100,100,100,4,1,61,0,6,1,100,100,-1,100,-1,0,1,0,0,0,6,0.9778357,2
42,0,5,0.214285714,56,40,100,0,0,100,100,100,5,3,211,0,9,4,66,-1,-1,100,-1,33,0,0,0,0,3,10.948905,0
50,0,3,0.3,41,50,100,0,0,0,100,100,2,1,154,0,14,2,100,-1,-1,100,-1,50,0,0,0,0,3,12.805195,0
40,12,2,0.363636364,264,35.294117,100,0,0,0,88.23529053,88.23529053,17,19,724,1,41,7,63,100,-1,50,-1,0,0,0,0,0,2,2.712039,0
40,0,9,0.12,280,43.75,100,0,0,0,68.75,68.75,16,60,313,0,78,0,67,100,-1,-1,-1,59,0,0,0,0,5,1.6568182,6
50,0,0,-1,38,0,0,0,100,0,0,0,0,11,44,1,7,0,-1,100,-1,-1,-1,0,0,0,0,0,0,4.2342343,0
48,13,2,0.266666667,365,38.095238,100,0,0,0,100,100,21,19,1317,0.44444445,72,23,71,-1,-1,81,-1,47,0.5555556,0.6,0,0,4,8.937089,0
52,0,1,0.5,34,50,100,0,0,100,100,100,2,1,149,0,5,1,100,-1,-1,100,-1,33,0,0,0,0,4,6.77,0
48,0,0,0.133333333,56,66.666664,100,0,0,100,100,100,3,1,230,0.25,21,1,100,-1,-1,100,-1,50,0.75,0,0,0.6666667,4,10.877778,0
50,0,1,0.4,57,75,100,0,0,100,100,100,4,6,60,1,10,5,100,-1,-1,100,100,42,0,0,0,0,3,1.539419,0
42,18,8,0.173913043,397,44.444443,100,0,0,0,83.33333588,83.33333588,18,29,1468,0.40625,69,9,40,75,-1,100,100,49,0.59375,0.6315789,0,0.2631579,5,5.310491,0
50,0,3,0.083333333,225,51.612904,100,0,100,100,100,100,31,27,588,0,10,4,81,87,-1,100,-1,42,1,1,0,0,3,3.9229145,7
30,0,0,0.2,132,40,100,0,0,0,100,100,15,20,498,0.5,34,9,66,-1,-1,100,-1,48,0.5,1,0,0,4,10.1448765,0
30,0,0,0.333333333,56,50,100,0,0,0,100,100,2,1,65,0,15,3,100,100,-1,100,-1,44,0,0,0,0,3,3.0163934,0
50,0,0,-1,12,0,0,0,100,0,0,0,0,0,15,0,4,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.4615386,0
60,1,3,0.130434783,209,50,100,0,0,100,90,90,10,7,925,1,36,11,36,100,-1,50,-1,59,0,0,0,0,4,7.0643477,0
50,0,0,-1,37,0,0,0,100,0,0,0,0,0,44,0,8,0,-1,100,-1,-1,-1,0,0,0,0,0,0,1.942029,0
58,0,7,0.111111111,198,63.636364,100,100,100,0,100,100,11,9,813,0.85714287,24,3,100,100,-1,-1,100,45,0.14285715,1,1,0,7,10.054321,6
50,0,1,0.4,45,40,100,0,0,0,100,100,5,5,127,0,11,3,100,-1,-1,100,-1,33,0,0,0,0,3,12.402299,0
48,28,3,0.210526316,529,28.571428,100,0,0,100,83.33333588,83.33333588,42,56,547,0,79,2,100,-1,-1,90,-1,49,1,0,0,0,6,1.745478,3
52,15,9,0.108695652,335,50,100,0,0,0,75,75,12,13,362,0.875,51,14,86,-1,-1,60,-1,48,0.125,0.5,0,0,6,1.3344975,0
42,0,0,-1,11,0,0,0,0,0,0,0,0,0,13,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,2.7878788,0
48,0,0,0.142857143,39,50,100,0,0,100,100,100,2,1,43,0,5,0,100,-1,-1,100,-1,0,0,0,0,0,3,1.112745,0
30,18,3,0.125,334,55.555557,100,0,0,0,100,100,18,25,1413,0.18181819,46,6,53,100,-1,100,-1,47,0.8181818,0.8888889,0,0.33333334,4,6.887489,0
50,0,2,0.166666667,132,50,100,0,0,100,87.5,87.5,8,10,285,0.5,42,5,50,50,-1,42,-1,53,0.5,1,0,1,3,4.345521,4
40,0,2,0.444444444,108,100,100,0,0,0,100,100,1,1,306,0,48,3,100,-1,-1,100,-1,57,0,0,0,0,4,1.4008098,0
52,0,1,0.272727273,99,50,100,0,100,100,100,100,8,8,228,0,13,18,50,100,-1,60,-1,37,1,1,0,0.2,5,5.0429907,0
50,0,0,-1,12,0,0,0,100,0,0,0,0,0,20,0,9,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.353846,0
42,0,3,0.130434783,163,53.846153,100,0,0,0,100,100,13,17,686,1,19,4,66,100,-1,100,-1,50,0,0,0,0,5,9.230321,0
42,0,0,0.166666667,63,50,100,0,0,0,100,100,2,1,308,0,17,10,100,-1,-1,100,-1,46,1,0,0,0.125,4,10.044586,0
32,0,0,0.166666667,43,50,100,0,100,100,100,100,2,1,163,0,17,2,100,100,-1,100,-1,46,0,0,0,0,4,11.65,2
50,0,1,0.444444444,68,100,100,0,100,100,100,100,1,1,74,0,17,3,100,100,-1,100,-1,45,1,0,0,0,3,1.8421053,1
50,0,1,0.5,34,50,100,0,0,100,100,100,2,1,38,0.33333334,9,3,100,-1,-1,100,-1,40,0.6666667,1,0,0,3,1.3400447,0
50,0,4,0.166666667,29,100,100,0,100,100,100,100,1,1,110,0,4,2,100,100,-1,100,-1,0,1,1,0,0,3,11.407408,1
48,17,3,0.4,293,47.058823,100,100,0,100,100,100,17,33,328,0.16666667,42,4,100,66,-1,100,100,47,0.8333333,0.7,0,0.3,6,1.3525915,1
50,0,3,0.083333333,224,51.612904,100,0,100,100,100,100,31,27,584,0,10,4,81,87,-1,100,-1,42,1,1,0,0,3,3.847758,7
50,0,0,-1,39,0,0,0,0,0,0,0,0,0,43,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.118577,0
52,10,5,0.121212121,214,30.76923,100,0,0,0,100,100,13,12,227,0.5,41,9,55,100,-1,100,-1,56,0.5,0.09090909,0,0.8181818,4,2.215792,0
58,0,7,0.111111111,179,55.555557,100,100,100,0,100,100,9,7,746,0.85714287,23,3,100,100,-1,-1,100,45,0.14285715,1,1,0,7,9.825136,6
48,0,0,0.1875,41,50,100,0,0,100,100,100,2,1,76,0,10,3,100,-1,-1,100,-1,42,0,0,0,0,3,1.9845679,0
68,0,2,0.333333333,64,75,100,0,100,100,100,100,4,7,76,0.4,20,3,100,100,-1,66,-1,46,0.6,0,0,0.33333334,5,1.7953489,1
40,3,4,0.214285714,62,50,100,0,0,100,100,100,2,1,79,0,18,7,100,-1,-1,100,-1,0,0,0,0,0,3,2.0328515,0
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,103,4,97,100,-1,100,-1,59,0,0,0,0,10,1.0865946,0
68,0,1,0.1875,117,58.333332,100,0,0,100,100,100,12,13,269,1,16,2,100,100,-1,71,-1,40,0,0,0,0,4,3.087537,1
40,0,4,0.3,97,77.77778,100,0,100,0,100,100,9,4,102,0,6,13,100,100,-1,-1,-1,0,1,0,0,0,5,1.529062,0
32,0,0,0.5,33,100,100,0,0,0,100,100,1,1,101,0,13,1,100,-1,-1,-1,-1,44,0,0,0,0,1,9.931818,0
38,1,1,0.3,110,70,100,0,0,0,100,100,10,7,252,0,18,10,100,100,-1,100,100,0,0,0,0,0,5,2.7802632,0
40,0,0,0.260869565,52,100,100,100,100,100,100,100,1,1,57,0,6,7,100,100,-1,100,100,0,0,0,0,0,3,1.750894,0
50,0,2,0.3,143,60,100,100,100,0,100,100,5,12,392,0,17,8,72,80,-1,100,100,46,1,1,0,0,4,4.067365,0
38,1,1,0.428571429,42,50,100,0,0,100,100,100,2,3,48,0,7,7,100,-1,-1,100,-1,33,0,0,0,0,4,2.1545064,0
50,0,0,0.333333333,25,50,100,0,0,100,100,100,2,1,29,0.6666667,6,1,100,-1,-1,100,-1,33,0.33333334,0,0,0,3,1.7438016,1
30,0,2,0.125,120,33.333332,100,0,0,100,100,100,6,9,148,0.5,31,4,100,-1,-1,100,100,46,0.5,0.2857143,0.14285715,0.14285715,5,1.4438559,0
48,5,0,0.172413793,80,60,100,0,0,100,100,100,5,11,262,0.35714287,28,2,100,50,-1,66,-1,55,0.64285713,0,0,0.11111111,5,5.0526314,0
40,0,2,0.2,139,28.571428,100,0,0,100,85.7142868,85.7142868,7,9,513,0,20,6,50,-1,-1,50,-1,46,0,0,0,0,5,6.915459,0
40,0,0,0.214285714,62,75,100,0,0,100,100,100,4,5,76,0,20,3,50,-1,-1,100,-1,0,0,0,0,0,5,1.3532401,0
50,0,0,0.333333333,21,50,100,0,0,100,100,100,2,1,26,0,6,1,100,-1,-1,100,-1,0,0,0,0,0,3,1.6830357,1
42,0,0,-1,38,0,0,0,0,0,0,0,0,2,42,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.8236659,0
50,1,0,0.666666667,203,44.444443,100,0,100,0,100,100,9,17,890,1,57,5,100,100,-1,100,-1,50,0,0,0,0,6,2.9010897,2
58,0,0,0.25,43,50,100,0,0,100,100,100,2,1,48,0.5,17,1,100,-1,-1,100,-1,0,0.5,1,0,0.75,3,1.5307971,2
54,0,1,0.307692308,47,50,100,0,0,100,100,100,2,3,165,0,10,2,100,-1,-1,80,-1,42,0,0,0,0,3,9.509804,1
50,0,2,0.307692308,111,40,100,0,0,0,100,100,10,4,357,1,23,11,87,-1,-1,100,-1,50,0,0,0,0,3,11.524445,0
68,1,1,0.333333333,27,50,100,0,100,100,100,100,2,1,69,0,20,2,100,100,-1,100,-1,43,1,0,0,0,3,9.72093,1
32,0,0,0.2,43,50,100,0,100,100,100,100,2,1,163,0,17,2,100,100,-1,100,-1,46,0,0,0,0,4,11.65,1
50,0,0,-1,54,0,0,0,100,0,0,0,0,0,56,0,3,0,-1,100,-1,-1,-1,0,0,0,0,0,1,2.271605,0
50,1,6,0.101694915,357,61.53846,100,0,0,100,92.30769348,92.30769348,13,17,432,0.5,57,11,27,100,-1,55,-1,50,0.5,0,0,0,5,2.0854535,0
40,0,1,0.066666667,431,27.586206,100,0,0,0,75.86206818,68.96551514,29,61,484,0,110,4,97,100,-1,100,-1,59,0,0,0,0,8,1.1490362,0
48,0,0,0.166666667,42,50,100,0,100,100,100,100,2,1,50,0,12,2,100,100,-1,100,-1,0,0,0,0,0,4,1.0260162,0
68,0,2,0.333333333,64,75,100,0,100,100,100,100,4,7,75,0.4,19,3,100,100,-1,66,-1,46,0.6,0,0,0.33333334,5,1.7984496,1
50,16,8,0.153846154,290,57.142857,100,0,0,0,95.23809814,100,21,23,420,0.46666667,62,5,100,-1,-1,100,-1,0,0.53333336,0.875,0,0.5,3,2.0126789,8
42,0,6,0.130434783,84,100,100,0,0,100,100,100,1,1,454,0,10,4,75,-1,-1,100,-1,0,0,0,0,0,5,11.144928,2
48,17,5,0.19047619,323,29.166666,100,0,0,0,87.5,87.5,24,35,333,0,49,6,66,100,-1,100,-1,0,1,1,0,0.6,6,1.6731287,0
40,0,0,0.176470588,87,50,100,0,0,100,100,100,2,1,386,0,8,0,100,-1,-1,100,-1,40,0,0,0,0,4,7.068085,0
40,0,0,0.333333333,21,50,100,0,0,100,100,100,2,1,65,0,7,1,100,-1,-1,100,-1,33,0,0,0,0,3,9.75,1
30,29,2,0.210526316,461,38.46154,100,0,0,0,100,100,39,40,1668,0,71,16,37,-1,-1,38,-1,49,0,0,0,0,3,6.039909,0
50,0,2,0.363636364,42,50,100,0,0,0,100,100,2,1,174,1,11,1,66,-1,-1,75,-1,37,0,0,0,0,3,12.130435,1
40,0,0,0.214285714,94,66.666664,100,0,0,100,100,100,3,3,126,0.5151515,37,3,80,-1,-1,100,-1,50,0.4848485,0,0,0,7,1.1846645,0
58,14,5,0.133333333,318,33.333332,100,0,0,100,52.38095093,52.38095093,21,22,571,0.41666666,61,9,70,-1,-1,47,-1,40,0.5833333,0.5714286,0,0.2857143,4,2.5044281,2
42,0,0,-1,35,0,0,0,0,0,0,0,0,0,37,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.1222494,0
52,0,2,0.3,51,100,100,0,0,100,100,100,1,1,53,0,9,7,100,-1,-1,100,-1,42,1,1,0,0.5,5,1.5032154,0
24,1,0,0.111111111,102,60,100,0,0,100,80,80,5,4,432,1,13,2,40,100,-1,66,-1,40,0,0,0,0,3,6.239193,0
30,0,2,0.3,255,45,100,100,0,100,100,100,20,37,302,0.24,52,9,100,100,-1,100,100,47,0.76,0.47368422,0.15789473,0.31578946,4,1.3157327,0
32,0,0,0.333333333,43,50,100,0,100,100,100,100,2,1,163,0,17,2,100,100,-1,100,-1,46,0,0,0,0,4,11.716666,2
50,1,2,0.230769231,124,50,100,0,0,100,100,83.33333588,12,13,508,0,22,10,83,-1,-1,80,-1,46,0,0,0,0,5,6.4059634,0
38,1,0,0.8,54,50,100,0,0,0,100,100,2,1,59,0,6,13,100,-1,-1,100,-1,0,0,0,0,0,6,1.1001909,0
50,0,0,0.142857143,42,50,100,0,100,100,100,100,2,1,177,0,15,1,100,100,-1,100,-1,41,1,0,0,0,3,7.46729,0
50,1,0,0.666666667,203,44.444443,100,0,100,0,100,100,9,17,890,1,57,5,100,100,-1,100,-1,50,0,0,0,0,6,2.9010897,2
48,0,1,0.285714286,39,50,100,0,0,100,100,100,2,1,45,0.6666667,10,8,100,-1,-1,100,-1,33,0.33333334,0,0,0,5,1.6764706,0
50,1,2,0.266666667,208,27.272728,100,0,0,100,95.45454407,95.45454407,22,24,527,0.375,51,10,87,100,-1,57,-1,55,0.625,0.2,0,0,4,2.567367,1
50,1,4,0.173913043,120,100,100,100,0,100,100,100,1,1,134,0.1,11,6,66,-1,-1,100,100,37,0.9,0.22222222,0,0.44444445,4,1.2616258,0
40,0,1,0.064516129,434,27.586206,100,0,0,0,75.86206818,68.96551514,29,61,487,0,112,5,97,100,-1,100,-1,58,0,0,0,0,8,1.155476,0
40,3,4,0.214285714,61,50,100,0,0,100,100,100,2,1,78,0,18,6,100,-1,-1,100,-1,0,0,0,0,0,3,1.9881579,0
38,1,1,0.571428571,43,50,100,0,0,100,100,100,2,3,49,0,7,7,100,-1,-1,100,-1,33,0,0,0,0,4,2.1161826,1
40,0,2,0.238095238,126,42.857143,100,0,0,100,100,92.85713959,14,14,391,0,21,6,100,100,-1,83,-1,50,0,0,0,0,5,4.9454856,1
32,0,0,0.25,113,44.444443,100,0,0,0,100,100,9,6,516,0,29,2,100,100,-1,40,-1,45,0,0,0,0,5,9.359788,0
50,0,1,0.2,136,80,100,0,0,0,100,100,10,11,151,0,20,5,83,-1,-1,100,100,47,0,0,0,0,4,1.5890497,0
40,0,1,0.066666667,440,25.806452,100,0,0,0,74.19355011,67.74193573,31,61,492,0,112,4,97,100,-1,100,-1,58,0,0,0,0,8,1.1551936,0
42,0,1,0.230769231,83,33.333332,100,0,0,100,100,100,3,5,301,0.2857143,14,15,100,-1,-1,100,-1,40,0.71428573,0,0,0.6,3,10.322034,0
32,0,0,0.333333333,42,50,100,0,100,100,100,100,2,1,161,0,18,2,100,100,-1,100,-1,50,0,0,0,0,4,11.533334,2
58,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
30,29,2,0.111111111,541,25.641026,100,0,0,0,92.30769348,92.30769348,39,51,1190,0,82,8,95,-1,-1,90,100,49,0,0,0,0,6,2.2830038,0
50,0,4,0.166666667,29,100,100,0,100,100,100,100,1,1,111,0,4,2,100,100,-1,100,-1,0,1,1,0,0,3,11.125,1
42,0,0,-1,53,0,0,0,0,0,0,0,0,0,60,0,8,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,2.0422833,0
38,1,1,0.6,41,66.666664,100,0,0,100,100,100,3,3,73,0,7,7,66,-1,-1,50,-1,33,0,0,0,0,3,3.7,0
50,3,0,0.25,152,50,100,0,0,0,100,100,4,1,160,0,42,1,92,-1,-1,100,-1,55,0,0,0,0,6,0.4948089,2
48,2,1,0.5,42,50,0,0,100,100,100,100,2,1,47,0,11,3,-1,100,-1,100,-1,0,1,1,0,0,3,2.028777,2
52,10,5,0.121212121,215,30.76923,100,0,0,0,100,100,13,12,228,0.5,41,9,50,100,-1,100,-1,56,0.5,0.09090909,0,0.8181818,4,2.2174299,0
60,0,1,0.4,103,50,100,0,0,100,100,100,2,3,387,0.75,11,5,55,-1,-1,33,-1,42,0.25,0,0,0,4,7.4495797,0
68,0,2,0.214285714,150,44.444443,100,0,0,0,100,100,9,32,156,0.7,21,24,90,-1,-1,50,100,53,0.3,0,0,0.33333334,5,1.9897898,0
50,3,2,0.2,69,50,100,0,0,100,100,100,2,1,75,0,7,1,100,-1,-1,100,100,33,0,0,0,0,4,1.2702479,0
40,0,0,0.125,312,45.833332,100,0,0,0,100,100,24,18,314,0.6666667,3,4,93,100,100,100,100,0,0.33333334,0,0,0,5,0.8305137,0
42,0,6,0.130434783,84,100,100,0,0,100,100,100,1,1,454,0,10,4,75,-1,-1,100,-1,0,0,0,0,0,5,11.125604,2
50,0,0,0.666666667,47,66.666664,100,0,0,0,100,100,3,1,55,0.375,12,4,100,-1,-1,100,-1,42,0.625,0,0,0.9,5,1.8552457,1
58,0,0,0.181818182,89,50,100,0,0,100,100,100,8,1,93,0.6,11,1,100,-1,-1,100,-1,0,0.4,1,0,1,3,1.4201229,6
50,0,0,-1,38,0,0,0,0,0,0,0,0,0,43,0,6,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.0159361,0
50,0,1,1,39,50,100,0,0,100,100,100,2,1,42,0,6,3,80,-1,-1,100,-1,33,1,1,0,0.5,2,1.4827586,1
42,0,3,0.161290323,245,59.25926,100,0,0,0,100,100,27,29,1018,1,24,2,50,-1,-1,100,-1,52,0,0,0,0,4,9.946274,0
32,0,0,0.272727273,90,50,100,0,0,100,100,100,2,1,421,0,22,1,62,-1,-1,100,-1,50,0,0,0,0,4,3.6727273,2
40,24,4,0.16,541,80.76923,100,0,0,0,100,100,26,33,635,0.07692308,124,1,92,100,-1,100,-1,51,0.9230769,0.7777778,0,0.19444445,4,1.5860832,7
50,0,0,-1,12,0,0,0,100,0,0,0,0,0,15,0,4,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.5932202,0
52,1,1,0.285714286,103,66.666664,100,0,100,100,100,100,3,1,108,1,11,3,100,50,-1,100,-1,40,0,0,0,0,4,1.5428994,0
72,18,14,0.137931034,397,28.571428,100,0,0,0,75,75,28,44,415,0.6666667,62,13,94,100,-1,75,-1,0,0.33333334,0,0,0,3,1.7698216,7
48,25,6,0.103448276,459,46.875,100,0,0,100,100,100,32,26,1367,0.3902439,87,18,47,100,-1,48,-1,46,0.6097561,0.44,0,0.24,4,6.692508,0
48,0,1,0.285714286,39,50,100,0,0,100,100,100,2,1,45,0.6666667,10,8,100,-1,-1,100,-1,33,0.33333334,0,0,0,5,1.6764706,0
54,0,2,0.166666667,37,50,100,0,100,100,100,100,2,1,45,0,12,1,100,100,-1,100,-1,50,0,0,0,0,4,1.1298932,1
40,12,1,0.285714286,234,35.294117,100,0,0,0,94.11764526,94.11764526,17,19,580,0,38,3,60,-1,-1,44,-1,0,0,0,0,0,3,2.4127517,0
42,25,2,0.129032258,514,41.935482,100,0,0,0,77.4193573,77.4193573,31,33,1057,0.5,128,17,79,-1,-1,100,-1,55,0.5,0.5,0,0.75,4,2.9580233,0
52,1,2,0.6,41,50,100,0,100,100,100,100,2,1,171,1,7,5,100,100,-1,50,-1,33,0,0,0,0,5,13.765958,0
58,3,0,0.185185185,251,50,100,100,0,100,100,100,2,7,252,0,38,2,70,-1,-1,100,100,48,1,1,0,0.27586207,4,0.67064786,0
24,0,0,0.333333333,30,50,100,0,0,100,100,100,2,1,110,0,6,3,100,-1,-1,100,-1,33,0,0,0,0,5,5.15,0
48,0,1,0.75,37,50,100,0,0,100,100,100,2,2,97,0,18,2,100,-1,-1,100,-1,33,0,0,0,0,3,4.121951,0
48,0,0,0.166666667,45,50,100,0,0,100,100,100,2,1,171,0,21,1,100,-1,-1,100,-1,63,0,0,0,0,5,3.4615386,0
30,10,8,0.12,297,40,100,100,0,100,100,100,20,21,354,0.45454547,58,13,100,100,-1,100,100,49,0.54545456,0.6666667,0.083333336,0.25,6,1.4627255,0
50,0,0,0.333333333,47,100,100,0,100,0,100,100,1,1,56,1,12,2,100,100,-1,100,-1,33,0,0,0,0,6,0.94871795,3
54,0,0,0.333333333,34,50,100,0,0,100,100,100,2,1,135,0,6,1,100,-1,-1,100,-1,33,0,0,0,0,5,20.161291,2
42,0,1,0.25,279,88.888885,100,0,0,100,100,100,9,17,1032,0,25,1,100,100,-1,100,100,45,0,0,0,0,4,5.21386,0
42,0,3,0.2,72,100,100,0,100,100,100,100,3,4,279,0,6,5,100,100,-1,100,-1,0,0,0,0,0,4,9.445714,1
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,103,4,97,100,-1,100,-1,59,1,0,0,0,10,1.0868866,0
58,0,0,0.2,51,60,100,0,0,100,100,100,5,1,56,0.5714286,13,1,100,-1,-1,100,-1,0,0.42857143,1,0,1,5,1.6085627,3
42,0,2,0.210526316,98,42.857143,100,0,0,100,100,100,7,7,338,0,12,13,50,100,-1,83,-1,0,0,0,0,0,4,9.74502,1
50,0,1,0.166666667,45,50,100,0,100,100,100,100,2,1,197,0,25,1,100,100,-1,100,-1,46,1,1,0,0,4,10.769231,1
48,2,3,0.12,113,75,100,0,0,0,100,100,4,1,121,0.5,32,8,80,-1,-1,62,-1,0,0.5,0,0,0.33333334,4,0.8857961,0
50,3,0,0.238095238,153,50,100,0,0,0,100,100,4,1,161,0,41,1,92,-1,-1,100,-1,51,0,0,0,0,6,0.5002202,2
48,2,1,0.166666667,86,50,100,0,0,100,100,100,2,1,91,0.9166667,14,3,66,100,-1,100,-1,40,0.083333336,1,0,1,3,1.4182732,0
58,3,0,0.166666667,150,50,100,0,0,100,100,100,10,9,375,0,32,8,37,100,-1,45,-1,0,0,0,0,0,4,2.7141652,0
38,1,3,0.130434783,189,41.17647,100,0,0,0,100,100,17,15,212,0,24,10,100,-1,-1,100,-1,45,1,1,0,0.6666667,5,1.3574965,0
40,13,1,0.175,384,30.76923,100,0,0,0,69.2307663,65.38461304,26,31,867,0,53,2,42,-1,-1,36,-1,0,0,0,0,0,3,2.519798,0
30,29,2,0.105263158,546,25,100,0,0,0,90,90,40,51,1260,0,82,8,95,-1,-1,90,100,48,0,0,0,0,6,2.3091052,0
40,0,0,0.333333333,51,80,100,100,100,0,100,100,5,3,55,0,5,3,100,100,-1,100,100,0,0,0,0,0,7,0.98722047,0
50,0,1,0.444444444,70,100,100,0,100,100,100,100,1,1,76,0,16,3,100,100,-1,100,-1,45,1,0,0,0,3,1.8412969,1
40,15,9,0.125,342,37.5,100,0,0,0,68.75,68.75,16,57,374,0.15384616,74,1,67,100,-1,-1,-1,52,0.84615386,1,0,0.6363636,5,1.781631,8
